"Date","Type","Calls"
2021-09-04,"Baseline",273.281443585427
2021-09-05,"SevenDayAverage",369.154737581929
2021-09-05,"Baseline",273.257318448538
2021-09-06,"SevenDayAverage",377.453784671712
2021-09-06,"Baseline",273.233193311649
2021-09-07,"SevenDayAverage",375.101583825044
2021-09-07,"Baseline",273.353818996094
2021-09-08,"SevenDayAverage",372.749382978376
2021-09-08,"Baseline",273.474444680538
2021-09-09,"SevenDayAverage",370.397182131708
2021-09-09,"Baseline",273.595070364983
2021-09-10,"SevenDayAverage",368.04498128504
2021-09-10,"Baseline",273.715696049427
2021-09-11,"SevenDayAverage",358.71659502133
2021-09-11,"Baseline",274.680701524983
2021-09-12,"SevenDayAverage",349.388208757621
2021-09-12,"Baseline",275.645707000539
2021-09-13,"SevenDayAverage",340.059822493912
2021-09-13,"Baseline",276.610712476096
2021-09-14,"SevenDayAverage",336.778803877021
2021-09-14,"Baseline",276.562462202318
2021-09-15,"SevenDayAverage",333.49778526013
2021-09-15,"Baseline",276.51421192854
2021-09-16,"SevenDayAverage",330.216766643239
2021-09-16,"Baseline",276.465961654762
2021-09-17,"SevenDayAverage",326.935748026348
2021-09-17,"Baseline",276.417711380984
2021-09-18,"SevenDayAverage",323.654729409457
2021-09-18,"Baseline",276.369461107207
2021-09-19,"SevenDayAverage",322.850558179827
2021-09-19,"Baseline",277.897386443504
2021-09-20,"SevenDayAverage",322.046386950197
2021-09-20,"Baseline",279.425311779801
2021-09-21,"SevenDayAverage",321.242215720567
2021-09-21,"Baseline",280.953237116098
2021-09-22,"SevenDayAverage",323.111913829457
2021-09-22,"Baseline",281.496052696098
2021-09-23,"SevenDayAverage",324.981611938347
2021-09-23,"Baseline",282.038868276099
2021-09-24,"SevenDayAverage",326.851310047237
2021-09-24,"Baseline",282.581683856099
2021-09-25,"SevenDayAverage",328.721008156127
2021-09-25,"Baseline",283.124499436099
2021-09-26,"SevenDayAverage",327.635376996126
2021-09-26,"Baseline",284.029192069433
2021-09-27,"SevenDayAverage",326.549745836126
2021-09-27,"Baseline",284.933884702767
2021-09-28,"SevenDayAverage",325.464114676125
2021-09-28,"Baseline",285.838577336101
2021-09-29,"SevenDayAverage",324.378483516124
2021-09-29,"Baseline",286.743269969435
2021-09-30,"SevenDayAverage",327.95619960007
2021-09-30,"Baseline",287.286085549435
2021-10-01,"SevenDayAverage",331.533915684017
2021-10-01,"Baseline",287.828901129436
2021-10-02,"SevenDayAverage",335.111631767963
2021-10-02,"Baseline",288.371716709436
2021-10-03,"SevenDayAverage",338.689347851909
2021-10-03,"Baseline",288.914532289436
2021-10-04,"SevenDayAverage",343.167028880727
2021-10-04,"Baseline",290.000163449437
2021-10-05,"SevenDayAverage",347.644709909545
2021-10-05,"Baseline",291.085794609438
2021-10-06,"SevenDayAverage",352.122390938363
2021-10-06,"Baseline",292.171425769438
2021-10-07,"SevenDayAverage",350.071754302806
2021-10-07,"Baseline",293.045961981661
2021-10-08,"SevenDayAverage",348.02111766725
2021-10-08,"Baseline",293.920498193884
2021-10-09,"SevenDayAverage",345.970481031693
2021-10-09,"Baseline",294.795034406106
2021-10-10,"SevenDayAverage",343.919844396136
2021-10-10,"Baseline",295.669570618329
2021-10-11,"SevenDayAverage",344.342034291692
2021-10-11,"Baseline",296.091760513885
2021-10-12,"SevenDayAverage",344.764224187248
2021-10-12,"Baseline",296.513950409441
2021-10-13,"SevenDayAverage",345.186414082803
2021-10-13,"Baseline",296.936140304997
2021-10-14,"SevenDayAverage",345.608603978359
2021-10-14,"Baseline",297.358330200552
2021-10-15,"SevenDayAverage",348.352838299472
2021-10-15,"Baseline",298.142397149442
2021-10-16,"SevenDayAverage",351.097072620585
2021-10-16,"Baseline",298.926464098331
2021-10-17,"SevenDayAverage",353.841306941698
2021-10-17,"Baseline",299.710531047221
2021-10-18,"SevenDayAverage",356.58554126281
2021-10-18,"Baseline",300.49459799611
2021-10-19,"SevenDayAverage",359.329775583923
2021-10-19,"Baseline",300.675536522777
2021-10-20,"SevenDayAverage",362.074009905036
2021-10-20,"Baseline",300.856475049443
2021-10-21,"SevenDayAverage",364.818244226149
2021-10-21,"Baseline",301.03741357611
2021-10-22,"SevenDayAverage",367.562478547261
2021-10-22,"Baseline",301.218352102777
2021-10-23,"SevenDayAverage",366.71809875615
2021-10-23,"Baseline",301.459603471666
2021-10-24,"SevenDayAverage",365.873718965038
2021-10-24,"Baseline",301.700854840555
2021-10-25,"SevenDayAverage",365.029339173927
2021-10-25,"Baseline",301.942106209444
2021-10-26,"SevenDayAverage",364.184959382815
2021-10-26,"Baseline",302.183357578333
2021-10-27,"SevenDayAverage",365.089652016149
2021-10-27,"Baseline",302.303983262778
2021-10-28,"SevenDayAverage",365.994344649483
2021-10-28,"Baseline",302.424608947222
2021-10-29,"SevenDayAverage",366.899037282817
2021-10-29,"Baseline",302.545234631667
2021-10-30,"SevenDayAverage",367.80372991615
2021-10-30,"Baseline",302.665860316111
2021-10-31,"SevenDayAverage",364.245272225037
2021-10-31,"Baseline",303.027737369445
2021-11-01,"SevenDayAverage",360.686814533924
2021-11-01,"Baseline",303.389614422778
2021-11-02,"SevenDayAverage",357.128356842811
2021-11-02,"Baseline",303.751491476112
2021-11-03,"SevenDayAverage",353.569899151697
2021-11-03,"Baseline",304.113368529445
2021-11-04,"SevenDayAverage",352.062078096141
2021-11-04,"Baseline",304.113368529445
2021-11-05,"SevenDayAverage",350.554257040585
2021-11-05,"Baseline",304.113368529445
2021-11-06,"SevenDayAverage",349.046435985028
2021-11-06,"Baseline",304.113368529445
2021-11-07,"SevenDayAverage",347.538614929472
2021-11-07,"Baseline",304.113368529445
2021-11-08,"SevenDayAverage",350.373318513918
2021-11-08,"Baseline",304.475245582779
2021-11-09,"SevenDayAverage",353.208022098364
2021-11-09,"Baseline",304.837122636113
2021-11-10,"SevenDayAverage",356.04272568281
2021-11-10,"Baseline",305.198999689446
2021-11-11,"SevenDayAverage",358.877429267256
2021-11-11,"Baseline",305.56087674278
2021-11-12,"SevenDayAverage",356.887105473922
2021-11-12,"Baseline",305.862440953891
2021-11-13,"SevenDayAverage",354.896781680587
2021-11-13,"Baseline",306.164005165002
2021-11-14,"SevenDayAverage",352.906457887253
2021-11-14,"Baseline",306.465569376114
2021-11-15,"SevenDayAverage",350.916134093918
2021-11-15,"Baseline",306.767133587225
2021-11-16,"SevenDayAverage",346.895277945767
2021-11-16,"Baseline",307.691930501299
2021-11-17,"SevenDayAverage",342.874421797617
2021-11-17,"Baseline",308.616727415374
2021-11-18,"SevenDayAverage",338.853565649466
2021-11-18,"Baseline",309.541524329449
2021-11-19,"SevenDayAverage",340.059822493912
2021-11-19,"Baseline",311.44137885945
2021-11-20,"SevenDayAverage",341.266079338357
2021-11-20,"Baseline",313.341233389451
2021-11-21,"SevenDayAverage",342.472336182802
2021-11-21,"Baseline",315.241087919452
2021-11-22,"SevenDayAverage",343.678593027247
2021-11-22,"Baseline",317.140942449453
2021-11-23,"SevenDayAverage",345.045684117618
2021-11-23,"Baseline",318.588450662787
2021-11-24,"SevenDayAverage",346.412775207989
2021-11-24,"Baseline",320.035958876122
2021-11-25,"SevenDayAverage",347.779866298361
2021-11-25,"Baseline",321.483467089456
2021-11-26,"SevenDayAverage",349.89081577614
2021-11-26,"Baseline",323.594416567235
2021-11-27,"SevenDayAverage",352.001765253919
2021-11-27,"Baseline",325.705366045014
2021-11-28,"SevenDayAverage",354.112714731698
2021-11-28,"Baseline",327.816315522793
2021-11-29,"SevenDayAverage",356.223664209477
2021-11-29,"Baseline",329.927265000572
2021-11-30,"SevenDayAverage",360.242948243375
2021-11-30,"Baseline",331.073209002795
2021-12-01,"SevenDayAverage",364.262232277274
2021-12-01,"Baseline",332.219153005018
2021-12-02,"SevenDayAverage",368.281516311172
2021-12-02,"Baseline",333.365097007241
2021-12-03,"SevenDayAverage",372.30080034507
2021-12-03,"Baseline",334.511041009464
2021-12-04,"SevenDayAverage",375.78763849247
2021-12-04,"Baseline",337.406057436132
2021-12-05,"SevenDayAverage",379.27447663987
2021-12-05,"Baseline",340.301073862801
2021-12-06,"SevenDayAverage",382.761314787271
2021-12-06,"Baseline",343.196090289469
2021-12-07,"SevenDayAverage",378.19764305912
2021-12-07,"Baseline",344.884849871692
2021-12-08,"SevenDayAverage",373.633971330969
2021-12-08,"Baseline",346.573609453915
2021-12-09,"SevenDayAverage",369.070299602818
2021-12-09,"Baseline",348.262369036139
2021-12-10,"SevenDayAverage",365.32336427976
2021-12-10,"Baseline",349.800346512806
2021-12-11,"SevenDayAverage",361.576428956702
2021-12-11,"Baseline",351.338323989474
2021-12-12,"SevenDayAverage",357.829493633644
2021-12-12,"Baseline",352.876301466141
2021-12-13,"SevenDayAverage",354.082558310587
2021-12-13,"Baseline",354.414278942809
2021-12-14,"SevenDayAverage",350.335622987529
2021-12-14,"Baseline",355.952256419477
2021-12-15,"SevenDayAverage",346.588687664471
2021-12-15,"Baseline",357.490233896144
2021-12-16,"SevenDayAverage",342.841752341413
2021-12-16,"Baseline",359.028211372812
2021-12-17,"SevenDayAverage",339.094817018355
2021-12-17,"Baseline",360.566188849479
2021-12-18,"SevenDayAverage",344.023237839946
2021-12-18,"Baseline",361.186549512337
2021-12-19,"SevenDayAverage",348.951658661536
2021-12-19,"Baseline",361.806910175194
2021-12-20,"SevenDayAverage",353.880079483126
2021-12-20,"Baseline",362.427270838052
2021-12-21,"SevenDayAverage",358.808500304716
2021-12-21,"Baseline",363.047631500909
2021-12-22,"SevenDayAverage",363.736921126307
2021-12-22,"Baseline",363.667992163767
2021-12-23,"SevenDayAverage",368.665341947897
2021-12-23,"Baseline",364.288352826624
2021-12-24,"SevenDayAverage",373.593762769487
2021-12-24,"Baseline",364.908713489482
2021-12-25,"SevenDayAverage",379.082231411713
2021-12-25,"Baseline",363.642143802815
2021-12-26,"SevenDayAverage",384.570700053938
2021-12-26,"Baseline",362.375574116147
2021-12-27,"SevenDayAverage",390.059168696164
2021-12-27,"Baseline",361.10900442948
2021-12-28,"SevenDayAverage",395.547637338389
2021-12-28,"Baseline",359.842434742812
2021-12-29,"SevenDayAverage",397.517856850983
2021-12-29,"Baseline",359.199097759108
2021-12-30,"SevenDayAverage",399.488076363577
2021-12-30,"Baseline",358.555760775404
2021-12-31,"SevenDayAverage",401.458295876171
2021-12-31,"Baseline",357.9124237917
2022-01-01,"SevenDayAverage",395.758732286167
2022-01-01,"Baseline",356.404602736144
2022-01-02,"SevenDayAverage",390.059168696164
2022-01-02,"Baseline",354.896781680587
2022-01-03,"SevenDayAverage",384.35960510616
2022-01-03,"Baseline",353.388960625031
2022-01-04,"SevenDayAverage",378.660041516157
2022-01-04,"Baseline",351.881139569474
2022-01-05,"SevenDayAverage",374.731312168879
2022-01-05,"Baseline",351.157385462807
2022-01-06,"SevenDayAverage",370.802582821602
2022-01-06,"Baseline",350.43363135614
2022-01-07,"SevenDayAverage",366.873853474324
2022-01-07,"Baseline",349.709877249473
2022-01-08,"SevenDayAverage",362.945124127047
2022-01-08,"Baseline",348.986123142806
2022-01-09,"SevenDayAverage",359.016394779769
2022-01-09,"Baseline",348.262369036139
2022-01-10,"SevenDayAverage",355.087665432492
2022-01-10,"Baseline",347.538614929472
2022-01-11,"SevenDayAverage",351.158936085214
2022-01-11,"Baseline",346.814860822804
2022-01-12,"SevenDayAverage",345.609766945165
2022-01-12,"Baseline",346.091106716137
2022-01-13,"SevenDayAverage",340.060597805115
2022-01-13,"Baseline",345.36735260947
2022-01-14,"SevenDayAverage",334.511428665066
2022-01-14,"Baseline",344.643598502803
2022-01-15,"SevenDayAverage",328.962259525016
2022-01-15,"Baseline",343.919844396136
2022-01-16,"SevenDayAverage",325.608865497458
2022-01-16,"Baseline",342.894526078358
2022-01-17,"SevenDayAverage",322.255471469901
2022-01-17,"Baseline",341.869207760579
2022-01-18,"SevenDayAverage",318.902077442343
2022-01-18,"Baseline",340.843889442801
2022-01-19,"SevenDayAverage",315.548683414786
2022-01-19,"Baseline",339.818571125022
2022-01-20,"SevenDayAverage",NA
2022-01-20,"Baseline",338.220280806133
2022-01-21,"SevenDayAverage",NA
2022-01-21,"Baseline",336.621990487243
2022-01-22,"SevenDayAverage",NA
2022-01-22,"Baseline",335.023700168353
2022-01-23,"SevenDayAverage",NA
2022-01-23,"Baseline",333.425409849463
2022-01-24,"SevenDayAverage",NA
2022-01-24,"Baseline",332.249309426129
2022-01-25,"SevenDayAverage",NA
2022-01-25,"Baseline",331.073209002795
2022-01-26,"SevenDayAverage",NA
2022-01-26,"Baseline",329.897108579461
2022-01-27,"SevenDayAverage",NA
2022-01-27,"Baseline",328.721008156127
2022-01-28,"SevenDayAverage",NA
2022-01-28,"Baseline",326.549745836126
2022-01-29,"SevenDayAverage",NA
2022-01-29,"Baseline",324.378483516124
2022-01-30,"SevenDayAverage",NA
2022-01-30,"Baseline",322.207221196123
2022-01-31,"SevenDayAverage",NA
2022-01-31,"Baseline",321.000964351678
2022-02-01,"SevenDayAverage",NA
2022-02-01,"Baseline",319.794707507233
2022-02-02,"SevenDayAverage",NA
2022-02-02,"Baseline",318.588450662787
2022-02-03,"SevenDayAverage",NA
2022-02-03,"Baseline",317.080629607231
2022-02-04,"SevenDayAverage",NA
2022-02-04,"Baseline",315.572808551675
2022-02-05,"SevenDayAverage",NA
2022-02-05,"Baseline",314.064987496118
2022-02-06,"SevenDayAverage",NA
2022-02-06,"Baseline",312.557166440562
2022-02-07,"SevenDayAverage",NA
2022-02-07,"Baseline",311.431326719079
2022-02-08,"SevenDayAverage",NA
2022-02-08,"Baseline",310.305486997597
2022-02-09,"SevenDayAverage",NA
2022-02-09,"Baseline",309.179647276115
2022-02-10,"SevenDayAverage",NA
2022-02-10,"Baseline",307.370262009447
2022-02-11,"SevenDayAverage",NA
2022-02-11,"Baseline",305.56087674278
2022-02-12,"SevenDayAverage",NA
2022-02-12,"Baseline",303.751491476112
2022-02-13,"SevenDayAverage",NA
2022-02-13,"Baseline",301.942106209444
